image_path,image_shape,Nose,LEye,REye,LEar,REar,LShoulder,RShoulder,LElbow,RElbow,LWrist,RWrist,LHip,RHip,LKnee,RKnee,LAnkle,RAnkle,y
plank/00000224.jpg,"(1000, 1000)","(810.6070556640625, 537.4429931640625)","(834.0211181640625, 545.2476806640625)","(818.4117431640625, 506.2242431640625)","(834.0211181640625, 568.6617431640625)","(794.9976806640625, 467.2008056640625)","(763.7789306640625, 599.8804931640625)","(709.1461181640625, 459.3961181640625)","(787.1929931640625, 701.3414306640625)","(677.9273681640625, 326.7164306640625)","(810.6070556640625, 826.2164306640625)","(646.7086181640625, 186.23204040527344)","(560.8570556640625, 693.5367431640625)","(514.0289306640625, 607.6851806640625)","(365.7398681640625, 771.5836181640625)","(334.5211181640625, 701.3414306640625)","(178.42733764648438, 834.0211181640625)","(162.81796264648438, 794.9976806640625)",2
plank/00000268.jpg,"(428, 760)","(614.2706909179688, 220.7462921142578)","(619.9617919921875, 215.0551300048828)","(619.9617919921875, 209.3639678955078)","(523.2120971679688, 368.7164001464844)","(602.8883666992188, 180.90818786621094)","(540.28564453125, 192.2904815673828)","(540.28564453125, 197.9816436767578)","(511.82977294921875, 277.65789794921875)","(517.5209350585938, 277.65789794921875)","(511.82977294921875, 363.0252990722656)","(511.82977294921875, 368.7164001464844)","(392.3154602050781, 215.0551300048828)","(392.3154602050781, 232.1286163330078)","(261.4188537597656, 237.8197479248047)","(272.8011474609375, 306.1136474609375)","(124.83103942871094, 249.2020721435547)","(136.21334838867188, 357.3341369628906)",2
plank/00000402.jpg,"(720, 1280)","(540.3801879882812, 364.40380859375)","(540.3801879882812, 347.0578308105469)","(523.0341796875, 364.40380859375)","(551.9441528320312, 318.1477966308594)","(511.47015380859375, 370.185791015625)","(592.4181518554688, 283.455810546875)","(557.7261352539062, 416.4418029785156)","(609.76416015625, 179.3798370361328)","(569.2901611328125, 508.9538269042969)","(615.5462036132812, 75.30381774902344)","(557.7261352539062, 618.8118286132812)","(783.2241821289062, 393.3138122558594)","(725.4041748046875, 456.9158020019531)","(933.5562133789062, 485.8258361816406)","(765.878173828125, 572.5558471679688)","(1014.5042114257812, 607.2478637695312)","(910.4281616210938, 566.7737426757812)",2
plank/00000402.jpg,"(720, 1280)","(104.9609375, 360.0302734375)","(100.16133117675781, 352.8308410644531)","(97.76152038574219, 357.6304626464844)","(109.76055908203125, 345.63140869140625)","(119.35978698730469, 319.2335205078125)","(164.9561309814453, 372.029296875)","(167.35592651367188, 319.2335205078125)","(181.75477600097656, 448.8231201171875)","(210.55247497558594, 324.03314208984375)","(181.75477600097656, 520.8173217773438)","(323.3434143066406, 477.62078857421875)","(272.9474792480469, 400.82696533203125)","(294.5457458496094, 362.4300537109375)","(200.95323181152344, 470.42138671875)","(282.54669189453125, 420.02545166015625)","(265.748046875, 465.62176513671875)","(325.74322509765625, 480.0206298828125)",2
plank/00000424.jpg,"(957, 1300)","(466.10186767578125, 334.3188171386719)","(474.02386474609375, 310.5529479980469)","(466.10186767578125, 318.47491455078125)","(521.5556030273438, 310.5529479980469)","(1099.858642578125, 579.8995971679688)","(577.0093383789062, 373.9286193847656)","(569.0873413085938, 373.9286193847656)","(561.1654663085938, 524.4458618164062)","(569.0873413085938, 508.6019592285156)","(561.1654663085938, 643.2753295898438)","(561.1654663085938, 619.5093383789062)","(759.2144165039062, 461.0701599121094)","(759.2144165039062, 461.0701599121094)","(925.5756225585938, 508.6019592285156)","(925.5756225585938, 508.6019592285156)","(1123.6246337890625, 571.9776000976562)","(1107.7806396484375, 571.9776000976562)",2
plank/00000424.jpg,"(957, 1300)","(202.7866668701172, 338.5133361816406)","(206.2967987060547, 324.4727783203125)","(206.2967987060547, 320.9626159667969)","(234.37794494628906, 324.4727783203125)","(297.560546875, 542.1016235351562)","(269.4794006347656, 370.1046142578125)","(287.0301208496094, 359.5741882324219)","(283.5199890136719, 475.408935546875)","(311.60113525390625, 464.87847900390625)","(283.5199890136719, 556.1422729492188)","(308.0909729003906, 542.1016235351562)","(406.375, 436.79736328125)","(409.8851318359375, 433.2872314453125)","(553.801025390625, 478.9190673828125)","(476.577880859375, 461.36834716796875)","(290.540283203125, 552.6320190429688)","(301.0707092285156, 517.5305786132812)",2
plank/00000407.jpg,"(720, 1280)","(933.6812133789062, 201.60316467285156)","(933.6812133789062, 210.2591094970703)","(942.337158203125, 184.29115295410156)","(907.7132568359375, 115.04325866699219)","(925.0252685546875, 149.66725158691406)","(786.5294189453125, 63.10731887817383)","(821.1533813476562, 166.9792022705078)","(691.3134765625, 210.2591094970703)","(812.497314453125, 357.4109802246094)","(717.2814331054688, 296.8190612792969)","(829.809326171875, 495.9068298339844)","(492.2257385253906, 141.01124572753906)","(544.1616821289062, 227.5711212158203)","(319.10595703125, 296.8190612792969)","(353.72991943359375, 392.0349426269531)","(163.29812622070312, 426.6589050292969)","(145.98614501953125, 521.8748168945312)",2
plank/00000200.png,"(466, 619)","(103.62177276611328, 282.8531494140625)","(98.8764877319336, 273.362548828125)","(98.8764877319336, 278.10784912109375)","(113.11233520507812, 254.3813934326172)","(165.3105010986328, 259.126708984375)","(165.3105010986328, 254.3813934326172)","(160.56521606445312, 249.63609313964844)","(160.56521606445312, 344.5418701171875)","(165.3105010986328, 335.05126953125)","(84.640625, 344.5418701171875)","(98.8764877319336, 344.5418701171875)","(283.94268798828125, 249.63609313964844)","(288.68798828125, 240.14552307128906)","(402.5748291015625, 278.10784912109375)","(397.8295593261719, 278.10784912109375)","(502.225830078125, 301.8342590332031)","(502.225830078125, 301.8342590332031)",2
plank/00000197.jpg,"(369, 593)","(445.1962890625, 214.43479919433594)","(452.977294921875, 218.3252716064453)","(452.977294921875, 202.7633514404297)","(445.1962890625, 229.99671936035156)","(445.1962890625, 183.3109588623047)","(402.4010009765625, 245.5586395263672)","(398.5105285644531, 159.9680938720703)","(410.1819763183594, 319.477783203125)","(410.1819763183594, 82.15846252441406)","(421.8534240722656, 370.05401611328125)","(429.6343994140625, 19.910785675048828)","(274.0151672363281, 288.3539733886719)","(250.67225646972656, 237.7776641845703)","(180.64361572265625, 335.0397033691406)","(161.1912078857422, 307.8063659667969)","(75.60063171386719, 377.8349609375)","(75.60063171386719, 370.05401611328125)",2
plank/00000387.jpeg,"(409, 750)","(707.1539306640625, 136.1336212158203)","(730.5601806640625, 136.1336212158203)","(713.0054931640625, 118.57893371582031)","(672.0445556640625, 77.61799621582031)","(683.7476806640625, 95.17268371582031)","(601.8258056640625, 112.72737121582031)","(613.5289306640625, 147.8367462158203)","(584.2711181640625, 259.0164489746094)","(590.1226806640625, 270.7195739746094)","(578.4195556640625, 352.6414489746094)","(590.1226806640625, 370.1961364746094)","(385.3179931640625, 171.2429962158203)","(391.1695556640625, 194.6492462158203)","(221.47421264648438, 253.1648712158203)","(209.77108764648438, 259.0164489746094)","(51.778907775878906, 317.5320739746094)","(45.927345275878906, 317.5320739746094)",2
plank/00000245.png,"(372, 439)","(351.8109436035156, 195.67991638183594)","(362.0765686035156, 199.10179138183594)","(355.2328186035156, 185.41429138183594)","(362.0765686035156, 216.21116638183594)","(344.9671936035156, 178.57054138183594)","(324.4359436035156, 240.16429138183594)","(314.1703186035156, 171.72679138183594)","(324.4359436035156, 291.492431640625)","(300.4828186035156, 116.97679138183594)","(341.5453186035156, 301.758056640625)","(303.9046936035156, 69.07054138183594)","(221.77967834472656, 250.42991638183594)","(211.51405334472656, 209.36741638183594)","(139.65467834472656, 270.961181640625)","(132.81092834472656, 247.00804138183594)","(57.52968978881836, 301.758056640625)","(57.52968978881836, 284.648681640625)",2
plank/00000292.jpg,"(1000, 1000)","(834.0211181640625, 298.1026306152344)","(849.6304931640625, 313.7120056152344)","(857.4351806640625, 305.9073181152344)","(841.8258056640625, 368.3448181152344)","(826.2164306640625, 383.9541931152344)","(779.3883056640625, 391.7588806152344)","(755.9742431640625, 376.1495056152344)","(826.2164306640625, 524.4385375976562)","(818.4117431640625, 524.4385375976562)","(849.6304931640625, 641.5088500976562)","(740.3648681640625, 594.6807250976562)","(568.6617431640625, 516.6338500976562)","(568.6617431640625, 516.6338500976562)","(357.9351806640625, 579.0713500976562)","(365.7398681640625, 563.4619750976562)","(155.01327514648438, 657.1182250976562)","(170.62265014648438, 649.3135375976562)",2
plank/00000273.jpg,"(652, 920)","(679.2349853515625, 256.9279479980469)","(692.754150390625, 277.2067565917969)","(692.754150390625, 263.68756103515625)","(685.99462890625, 317.764404296875)","(672.475341796875, 304.2452392578125)","(631.917724609375, 392.12017822265625)","(598.11962890625, 270.4471435546875)","(631.917724609375, 493.514404296875)","(584.6004638671875, 162.29335021972656)","(652.196533203125, 588.14892578125)","(604.8792724609375, 74.41838073730469)","(449.40814208984375, 425.918212890625)","(415.610107421875, 351.5625)","(314.2159118652344, 507.0335693359375)","(280.4178771972656, 473.23553466796875)","(172.2640380859375, 581.3893432617188)","(158.74481201171875, 567.8701171875)",2
plank/00000318.jpg,"(675, 1200)","(83.06796264648438, 199.71002197265625)","(83.06796264648438, 171.60845947265625)","(73.70077514648438, 199.71002197265625)","(120.53671264648438, 134.13970947265625)","(120.53671264648438, 106.03814697265625)","(242.31015014648438, 180.97564697265625)","(232.94296264648438, 171.60845947265625)","(261.0445556640625, 368.3194274902344)","(261.0445556640625, 349.5850524902344)","(242.31015014648438, 546.2959594726562)","(242.31015014648438, 518.1943969726562)","(560.7945556640625, 302.7491149902344)","(551.4273681640625, 293.3819274902344)","(794.9742431640625, 377.6866149902344)","(794.9742431640625, 377.6866149902344)","(1104.09130859375, 443.2569274902344)","(1075.98974609375, 433.8897399902344)",2
plank/00000412.jpg,"(203, 300)","(247.07577514648438, 115.33497619628906)","(249.41171264648438, 115.33497619628906)","(249.41171264648438, 108.32716369628906)","(244.73983764648438, 89.63966369628906)","(240.06796264648438, 98.98341369628906)","(219.04452514648438, 101.31935119628906)","(216.70858764648438, 103.65528869628906)","(212.03671264648438, 143.36622619628906)","(212.03671264648438, 145.70216369628906)","(240.06796264648438, 143.36622619628906)","(247.07577514648438, 150.37403869628906)","(155.97421264648438, 103.65528869628906)","(151.30233764648438, 105.99122619628906)","(99.9117202758789, 117.67091369628906)","(97.5757827758789, 120.00685119628906)","(43.849220275878906, 127.01466369628906)","(39.177345275878906, 131.68653869628906)",2
plank/00000340.jpg,"(400, 400)","(84.18467712402344, 133.20765686035156)","(81.19528198242188, 121.2501449584961)","(72.22714233398438, 136.19703674316406)","(90.16343688964844, 115.27136993408203)","(72.22714233398438, 151.1439971923828)","(140.98297119140625, 124.2395248413086)","(111.08914184570312, 184.0271759033203)","(200.77064514160156, 109.29259490966797)","(117.06790161132812, 237.8361053466797)","(233.6538848876953, 142.1758270263672)","(108.09974670410156, 252.7830047607422)","(239.6326446533203, 175.0590362548828)","(221.69635009765625, 216.91041564941406)","(311.37786865234375, 222.8892059326172)","(305.39910888671875, 249.7936248779297)","(329.3141784667969, 213.92103576660156)","(326.3247985839844, 228.8679656982422)",2
plank/00000159.png,"(500, 800)","(525.6559448242188, 221.6904754638672)","(534.9148559570312, 224.77674865722656)","(528.7422485351562, 215.51788330078125)","(531.8285522460938, 237.12193298339844)","(519.4833984375, 209.34530639648438)","(504.05194091796875, 255.6396942138672)","(491.70672607421875, 200.08641052246094)","(504.05194091796875, 289.58892822265625)","(451.5849609375, 175.39608764648438)","(507.13818359375, 311.1929626464844)","(423.80828857421875, 200.08641052246094)","(408.3768310546875, 271.0711364746094)","(402.2042541503906, 230.94935607910156)","(331.21954345703125, 283.4163513183594)","(328.13323974609375, 258.7259826660156)","(257.1485290527344, 301.93408203125)","(254.0622100830078, 280.3300476074219)",2
plank/00000374.jpg,"(75, 75)","(66.70468139648438, 40.689064025878906)","(67.86093139648438, 40.689064025878906)","(67.28280639648438, 38.376564025878906)","(67.28280639648438, 38.954689025878906)","(65.54843139648438, 34.329689025878906)","(60.923439025878906, 45.314064025878906)","(58.032814025878906, 31.439064025878906)","(60.345314025878906, 56.29843521118164)","(57.454689025878906, 18.142189025878906)","(59.767189025878906, 68.43905639648438)","(59.189064025878906, 7.73593807220459)","(43.001564025878906, 50.517189025878906)","(38.954689025878906, 43.579689025878906)","(25.079689025878906, 61.50156021118164)","(22.767189025878906, 56.29843521118164)","(6.579687118530273, 67.86093139648438)","(7.735937118530273, 66.70468139648438)",2
plank/00000281.jpg,"(237, 451)","(122.62898254394531, 148.61509704589844)","(119.72087860107422, 142.7988739013672)","(119.72087860107422, 145.7069854736328)","(131.35330200195312, 131.1664581298828)","(174.9748992919922, 145.7069854736328)","(166.25057983398438, 148.61509704589844)","(169.15869140625, 142.7988739013672)","(169.15869140625, 212.5934295654297)","(172.06678771972656, 192.23667907714844)","(166.25057983398438, 232.95018005371094)","(169.15869140625, 227.1339569091797)","(250.58566284179688, 180.60426330566406)","(250.58566284179688, 174.7880401611328)","(329.10455322265625, 209.68531799316406)","(329.10455322265625, 206.77720642089844)","(404.71533203125, 227.1339569091797)","(393.0828857421875, 224.22584533691406)",2
plank/00000430.jpg,"(349, 620)","(187.91925048828125, 153.8470458984375)","(174.9009246826172, 157.1016387939453)","(181.4100799560547, 163.6107940673828)","(197.68299865722656, 179.8837127685547)","(187.91925048828125, 183.13829040527344)","(226.97422790527344, 150.5924530029297)","(226.97422790527344, 209.17494201660156)","(223.7196502685547, 95.26457214355469)","(220.46507263183594, 261.2482604980469)","(217.2104949951172, 49.7004280090332)","(207.44674682617188, 310.0669860839844)","(324.6116943359375, 192.9020233154297)","(305.084228515625, 218.93870544433594)","(383.19415283203125, 257.9936828613281)","(383.19415283203125, 257.9936828613281)","(454.79498291015625, 310.0669860839844)","(464.5587158203125, 313.3215637207031)",2
plank/00000212.jpg,"(335, 493)","(441.3468933105469, 109.5959701538086)","(437.5031433105469, 101.9084701538086)","(437.5031433105469, 98.0647201538086)","(356.7843933105469, 190.31471252441406)","(414.4406433105469, 94.2209701538086)","(372.1593933105469, 113.4397201538086)","(383.6906433105469, 121.1272201538086)","(360.6281433105469, 194.15846252441406)","(379.8468933105469, 198.00221252441406)","(376.0031433105469, 267.1897277832031)","(391.3781433105469, 274.8772277832031)","(264.5343933105469, 159.56471252441406)","(268.3781433105469, 171.09596252441406)","(160.7531280517578, 205.68971252441406)","(160.7531280517578, 221.06471252441406)","(56.97187423706055, 240.28346252441406)","(53.12812423706055, 244.12721252441406)",2
tree/00000144.jpg,"(2048, 1365)","(691.2906494140625, 443.75823974609375)","(712.6031494140625, 422.4457092285156)","(659.3218994140625, 422.4457092285156)","(744.5718994140625, 454.41448974609375)","(627.3531494140625, 454.41448974609375)","(808.5093994140625, 592.9457397460938)","(563.4156494140625, 603.6019897460938)","(1010.9781494140625, 603.6019897460938)","(360.9468994140625, 614.2582397460938)","(1202.79052734375, 592.9457397460938)","(158.47811889648438, 614.2582397460938)","(797.8531494140625, 955.2582397460938)","(638.0093994140625, 997.8832397460938)","(1064.25927734375, 1104.4456787109375)","(691.2906494140625, 1306.914306640625)","(787.1968994140625, 1200.351806640625)","(733.9156494140625, 1605.289306640625)",3
tree/00000089.jpg,"(529, 395)","(171.43125915527344, 111.57000732421875)","(181.3312530517578, 104.9699935913086)","(164.8312530517578, 101.66999816894531)","(194.53123474121094, 111.57000732421875)","(148.3312530517578, 114.87000274658203)","(207.7312469482422, 157.77000427246094)","(138.43125915527344, 161.07000732421875)","(230.8312225341797, 98.3699951171875)","(112.03124237060547, 101.66999816894531)","(184.63124084472656, 58.77000045776367)","(161.53123474121094, 58.77000045776367)","(207.7312469482422, 279.8699951171875)","(161.53123474121094, 289.77001953125)","(286.9312438964844, 332.6700134277344)","(171.43125915527344, 382.1700134277344)","(201.13124084472656, 355.77001953125)","(191.2312469482422, 467.969970703125)",3
tree/00000075.jpg,"(400, 400)","(209.9695587158203, 144.27130126953125)","(214.3905487060547, 139.8502960205078)","(205.5485382080078, 139.8502960205078)","(223.23255920410156, 144.27130126953125)","(196.70652770996094, 144.27130126953125)","(225.4430694580078, 166.37631225585938)","(194.4960479736328, 166.37631225585938)","(232.07456970214844, 131.00828552246094)","(190.07505798339844, 128.79779052734375)","(214.3905487060547, 102.27177429199219)","(201.12754821777344, 100.06127166748047)","(221.0220489501953, 239.32286071777344)","(194.4960479736328, 232.69134521484375)","(212.18003845214844, 292.3749084472656)","(154.70701599121094, 257.00689697265625)","(205.5485382080078, 349.8479309082031)","(201.12754821777344, 268.05938720703125)",3
tree/00000087.jpg,"(720, 1280)","(642.194091796875, 179.00062561035156)","(651.1815795898438, 170.0131378173828)","(628.7128295898438, 170.0131378173828)","(669.1565551757812, 183.494384765625)","(615.2316284179688, 183.494384765625)","(682.6378784179688, 232.92562866210938)","(601.7503051757812, 232.92562866210938)","(714.0940551757812, 134.06312561035156)","(565.8003540039062, 134.06312561035156)","(660.1691284179688, 80.13812255859375)","(628.7128295898438, 80.13812255859375)","(682.6378784179688, 399.19439697265625)","(624.2190551757812, 403.6881408691406)","(785.9940795898438, 475.588134765625)","(633.2066040039062, 529.5131225585938)","(678.1441040039062, 457.6131591796875)","(655.6753540039062, 646.3505859375)",3
tree/File64.jpg,"(1121, 726)","(378.9749755859375, 300.0)","(385.9749755859375, 279.0)","(357.9749755859375, 286.0)","(413.9749755859375, 300.0)","(336.9749755859375, 307.0)","(441.9749755859375, 363.0)","(322.9749755859375, 377.0)","(441.9749755859375, 223.0)","(308.9749755859375, 230.0)","(385.9749755859375, 111.0)","(343.9749755859375, 118.0)","(427.9749755859375, 636.0)","(329.9749755859375, 629.0)","(413.9749755859375, 853.0)","(182.97496032714844, 734.0)","(385.9749755859375, 1042.0)","(364.9749755859375, 769.0)",3
tree/00000114.jpg,"(2576, 3865)","(2086.840576171875, 1142.516357421875)","(2201.561767578125, 890.1298217773438)","(2144.201171875, 1096.6278076171875)","(2121.2568359375, 1108.0999755859375)","(2258.92236328125, 1119.572021484375)","(2109.784912109375, 1234.293212890625)","(2281.866455078125, 1234.293212890625)","(2086.840576171875, 1027.795166015625)","(2281.866455078125, 1027.795166015625)","(2132.72900390625, 867.1856079101562)","(2201.561767578125, 867.1856079101562)","(2167.145263671875, 1612.873046875)","(2316.282958984375, 1589.9287109375)","(2213.033935546875, 1957.036376953125)","(2545.72509765625, 1773.482666015625)","(2247.4501953125, 2243.83935546875)","(2339.22705078125, 1727.59423828125)",3
tree/00000175.jpg,"(521, 263)","(142.0876922607422, 158.625)","(151.8376922607422, 152.125)","(135.5876922607422, 152.125)","(164.8376922607422, 158.625)","(122.58769226074219, 158.625)","(171.33767700195312, 194.375)","(119.33769226074219, 194.375)","(174.58767700195312, 129.375)","(109.58769226074219, 132.625)","(148.5876922607422, 80.625)","(129.0876922607422, 77.375)","(168.0876922607422, 314.625)","(129.0876922607422, 308.125)","(155.0876922607422, 395.875)","(64.08769226074219, 356.875)","(151.8376922607422, 477.125)","(142.0876922607422, 343.875)",3
tree/00000203.png,"(516, 774)","(360.4290771484375, 76.71096801757812)","(369.87530517578125, 67.26475524902344)","(354.131591796875, 70.41349792480469)","(382.47021484375, 79.85969543457031)","(341.53668212890625, 83.00843811035156)","(401.3626403808594, 133.38819885253906)","(325.7929992675781, 133.38819885253906)","(417.1063232421875, 190.0654296875)","(316.3468017578125, 183.76797485351562)","(376.1727600097656, 136.5369415283203)","(354.131591796875, 145.98313903808594)","(395.065185546875, 237.29644775390625)","(350.9828796386719, 243.59393310546875)","(480.08099365234375, 297.1224365234375)","(363.57781982421875, 353.7996826171875)","(385.61895751953125, 293.97369384765625)","(382.47021484375, 451.410400390625)",3
tree/00000074.jpg,"(981, 736)","(382.50189208984375, 262.4625244140625)","(394.75189208984375, 244.08749389648438)","(370.25189208984375, 250.21249389648438)","(419.25189208984375, 256.3375244140625)","(351.87689208984375, 262.4625244140625)","(443.75189208984375, 329.8375244140625)","(333.50189208984375, 329.8375244140625)","(443.75189208984375, 201.21250915527344)","(315.12689208984375, 207.33749389648438)","(400.87689208984375, 97.08749389648438)","(358.00189208984375, 103.21249389648438)","(407.00189208984375, 562.5875244140625)","(327.37689208984375, 556.4625244140625)","(394.75189208984375, 752.4625244140625)","(180.37686157226562, 648.3375244140625)","(370.25189208984375, 930.0875244140625)","(339.62689208984375, 666.7125244140625)",3
tree/00000193.jpg,"(1136, 740)","(239.11407470703125, 670.7192993164062)","(233.72323608398438, 422.73980712890625)","(228.33236694335938, 794.7090454101562)","(222.94149780273438, 438.912353515625)","(276.85009765625, 438.912353515625)","(201.3780517578125, 492.8209533691406)","(298.41357421875, 492.8209533691406)","(142.07861328125, 411.95806884765625)","(341.5404052734375, 406.56719970703125)","(104.34262084960938, 341.87689208984375)","(357.71295166015625, 325.704345703125)","(217.5506591796875, 665.3284301757812)","(282.240966796875, 670.7192993164062)","(109.73348999023438, 751.5822143554688)","(266.068359375, 816.2723999023438)","(212.1597900390625, 800.0999145507812)","(233.72323608398438, 961.8256225585938)",3
tree/00000193.jpg,"(1136, 740)","(483.22650146484375, 406.83599853515625)","(499.8795471191406, 401.28497314453125)","(483.22650146484375, 395.73394775390625)","(477.6755065917969, 429.0400695800781)","(527.6346435546875, 440.14208984375)","(455.471435546875, 484.55023193359375)","(555.3897094726562, 490.1012268066406)","(405.5122985839844, 395.73394775390625)","(610.8998413085938, 406.83599853515625)","(383.3082275390625, 318.0197448730469)","(644.2059326171875, 334.67279052734375)","(477.6755065917969, 662.1826782226562)","(549.8386840820312, 651.0806274414062)","(510.9815673828125, 806.5090942382812)","(633.1039428710938, 701.0398559570312)","(527.6346435546875, 945.2844848632812)","(538.7366333007812, 762.1010131835938)",3
tree/00000155.jpg,"(550, 550)","(146.80735778808594, 81.70687103271484)","(153.6698760986328, 74.84436798095703)","(136.5136260986328, 74.84436798095703)","(167.39488220214844, 81.70687103271484)","(122.78861236572266, 78.27561950683594)","(181.11988830566406, 140.0381317138672)","(102.20111846923828, 133.17562866210938)","(194.84486389160156, 205.2318878173828)","(91.9073715209961, 201.80062866210938)","(163.96363830566406, 160.62562561035156)","(136.5136260986328, 157.1943817138672)","(163.96363830566406, 260.13189697265625)","(112.49486541748047, 256.7006530761719)","(139.9448699951172, 369.931884765625)","(26.713619232177734, 297.8756408691406)","(122.78861236572266, 483.1630859375)","(133.08238220214844, 304.7381591796875)",3
tree/00000155.jpg,"(550, 550)","(499.9122314453125, 209.44680786132812)","(504.8105773925781, 206.18125915527344)","(498.27947998046875, 206.18125915527344)","(512.9744262695312, 209.44680786132812)","(496.6466979980469, 209.44680786132812)","(521.1383056640625, 233.93844604492188)","(488.4828186035156, 232.30567932128906)","(524.4038696289062, 258.43011474609375)","(473.787841796875, 258.43011474609375)","(501.5450134277344, 248.63343811035156)","(493.3811340332031, 250.26620483398438)","(509.7088928222656, 291.08563232421875)","(490.1156005859375, 287.820068359375)","(504.8105773925781, 335.17059326171875)","(455.8273010253906, 305.7806091308594)","(499.9122314453125, 385.78662109375)","(498.27947998046875, 312.31170654296875)",3
tree/00000127.jpg,"(562, 1000)","(500.425048828125, 83.4993667602539)","(510.9438171386719, 76.48686981201172)","(493.4125671386719, 76.48686981201172)","(524.9688110351562, 87.005615234375)","(479.3875732421875, 87.005615234375)","(546.00634765625, 150.1181182861328)","(454.84381103515625, 143.10562133789062)","(574.0563354492188, 199.20562744140625)","(426.7938232421875, 202.7118682861328)","(514.4500732421875, 185.1806182861328)","(482.893798828125, 188.68687438964844)","(517.956298828125, 290.3681640625)","(458.35003662109375, 283.35565185546875)","(500.425048828125, 399.0618896484375)","(377.706298828125, 360.4931640625)","(482.893798828125, 511.2618713378906)","(472.37506103515625, 332.4431457519531)",3
tree/00000112.jpg,"(675, 1200)","(588.93798828125, 87.74124145507812)","(597.3629760742188, 75.10374450683594)","(576.3004760742188, 79.31624603271484)","(614.2130126953125, 83.52874755859375)","(559.4505004882812, 87.74124145507812)","(643.7005004882812, 159.353759765625)","(525.75048828125, 159.353759765625)","(681.6129760742188, 222.541259765625)","(487.8380126953125, 218.32875061035156)","(605.7879638671875, 201.478759765625)","(555.2379760742188, 201.478759765625)","(610.00048828125, 327.853759765625)","(534.1754760742188, 319.42877197265625)","(593.1505126953125, 471.0787658691406)","(424.6505126953125, 399.4662780761719)","(567.87548828125, 610.0912475585938)","(559.4505004882812, 391.041259765625)",3
tree/00000097.jpg,"(562, 1000)","(500.425048828125, 83.4993667602539)","(510.9438171386719, 76.48686981201172)","(493.4125671386719, 76.48686981201172)","(524.9688110351562, 87.005615234375)","(479.3875732421875, 87.005615234375)","(546.00634765625, 150.1181182861328)","(454.84381103515625, 143.10562133789062)","(574.0563354492188, 199.20562744140625)","(426.7938232421875, 202.7118682861328)","(514.4500732421875, 185.1806182861328)","(482.893798828125, 188.68687438964844)","(517.956298828125, 290.3681640625)","(458.35003662109375, 283.35565185546875)","(500.425048828125, 399.0618896484375)","(377.706298828125, 360.4931640625)","(482.893798828125, 511.2618713378906)","(472.37506103515625, 332.4431457519531)",3
tree/00000099.jpg,"(1080, 1000)","(496.07659912109375, 230.86964416503906)","(511.0694580078125, 215.87673950195312)","(476.0860595703125, 220.87437438964844)","(536.0576171875, 230.86964416503906)","(451.09783935546875, 230.86964416503906)","(531.0599975585938, 310.8318176269531)","(451.09783935546875, 310.8318176269531)","(591.0316162109375, 390.7939453125)","(396.1239013671875, 390.7939453125)","(521.0647583007812, 400.7892150878906)","(471.08837890625, 395.7915954589844)","(526.0623779296875, 480.7513427734375)","(461.0931396484375, 490.7466125488281)","(591.0316162109375, 575.7064208984375)","(486.081298828125, 630.6803588867188)","(516.0670776367188, 680.6566772460938)","(496.07659912109375, 795.6022338867188)",3
tree/00000186.jpg,"(438, 321)","(80.48639678955078, 144.5538787841797)","(80.48639678955078, 140.0587921142578)","(69.24867248535156, 140.0587921142578)","(82.73395538330078, 144.5538787841797)","(60.25850296020508, 146.8014373779297)","(84.98149871826172, 164.7817840576172)","(53.515865325927734, 169.27688598632812)","(87.2290267944336, 122.07843780517578)","(51.268314361572266, 122.07843780517578)","(82.73395538330078, 81.62261962890625)","(62.506046295166016, 81.62261962890625)","(89.47657012939453, 241.19833374023438)","(60.25850296020508, 247.9409637451172)","(134.42750549316406, 261.42626953125)","(62.506046295166016, 308.62469482421875)","(82.73395538330078, 270.41644287109375)","(64.75357818603516, 369.30841064453125)",3
tree/00000186.jpg,"(438, 321)","(225.760009765625, 135.58448791503906)","(223.57962036132812, 135.58448791503906)","(219.21884155273438, 139.9452667236328)","(225.760009765625, 131.2237091064453)","(214.85804748535156, 148.6668243408203)","(225.760009765625, 166.10995483398438)","(210.4972686767578, 166.10995483398438)","(234.4815673828125, 133.4040985107422)","(212.67767333984375, 135.58448791503906)","(227.94039916992188, 105.05902099609375)","(214.85804748535156, 105.05902099609375)","(223.57962036132812, 229.34127807617188)","(208.31687927246094, 231.5216522216797)","(260.6462707519531, 242.42359924316406)","(208.31687927246094, 272.9490966796875)","(221.39923095703125, 257.68634033203125)","(208.31687927246094, 323.0980224609375)",3
tree/File31.jpg,"(1300, 957)","(404.79248046875, 322.5361328125)","(420.91412353515625, 306.4145202636719)","(388.6708984375, 306.4145202636719)","(453.1573486328125, 330.5969543457031)","(356.4276123046875, 330.5969543457031)","(485.40057373046875, 427.32666015625)","(332.24517822265625, 435.387451171875)","(541.8262329101562, 266.1104736328125)","(275.819580078125, 274.1712951660156)","(437.03570556640625, 193.5631866455078)","(380.61004638671875, 193.5631866455078)","(453.1573486328125, 741.6981201171875)","(332.24517822265625, 741.6981201171875)","(461.2181396484375, 1007.7047729492188)","(162.96823120117188, 878.7318115234375)","(412.85333251953125, 1257.589599609375)","(388.6708984375, 927.0966796875)",3
